test_id,label
355,Highway
2257,AnnualCrop
2533,HerbaceousVegetation
432,River
3637,River
3296,River
1003,River
2204,River
4126,Highway
1495,River
736,River
2118,River
266,River
2660,Highway
521,River
3884,River
1431,River
1696,River
2874,River
1909,River
111,River
427,River
2679,River
1162,River
2104,River
3432,River
4153,River
1442,River
3635,River
1445,River
1296,AnnualCrop
351,River
199,River
2454,River
2089,River
1386,Highway
1886,River
3406,River
856,River
2624,River
3558,River
1715,River
3168,River
2542,River
1201,River
2642,River
3208,River
3279,River
3623,River
2011,River
3486,River
2355,River
761,River
336,River
4005,River
2738,River
1631,River
678,River
4204,River
1377,River
1769,River
1579,River
3972,River
3298,River
2740,River
1997,Highway
2818,River
2918,River
184,River
2295,River
1212,River
549,River
2402,River
3249,Highway
3888,River
237,River
3474,River
4003,River
3527,River
4150,River
2279,River
3669,River
3219,River
1722,River
613,River
4007,River
3514,River
1917,River
1489,River
3415,Highway
79,River
3799,River
830,River
1676,River
501,River
1899,River
2695,River
1522,Highway
2153,River
3698,River
307,River
2487,River
2931,River
2208,AnnualCrop
4083,River
3674,River
1141,River
1611,River
3976,River
3339,River
1805,River
1786,River
4001,Highway
3840,River
2635,River
1185,River
854,River
2566,River
3108,River
1298,River
1651,River
115,River
2963,River
904,River
3696,River
652,River
2816,River
3686,River
1608,River
3662,River
1369,River
3782,River
2602,River
4032,River
3800,River
3537,River
1868,River
674,River
2468,River
2939,River
3672,River
1361,River
2702,River
2563,River
1308,River
1831,River
2114,River
418,River
2022,River
3426,River
4142,AnnualCrop
1063,River
2940,River
1871,Highway
2902,River
3951,River
338,River
2694,River
558,River
2537,River
2839,River
849,River
3178,River
3259,River
2884,River
290,AnnualCrop
778,River
1158,River
1459,River
930,River
1903,River
3280,River
3242,River
4037,Highway
2125,River
2219,River
383,Highway
3978,River
505,Highway
2351,River
3330,AnnualCrop
1869,River
3202,River
871,AnnualCrop
3378,River
2165,River
108,River
1196,River
3508,AnnualCrop
436,River
1181,AnnualCrop
412,River
2938,Highway
2427,River
299,River
1556,River
2315,River
2318,River
1082,River
3937,River
1299,River
2378,River
3329,River
155,River
3348,River
2286,River
1331,River
1048,River
513,AnnualCrop
3863,River
2281,AnnualCrop
962,River
721,River
3879,River
1305,River
3070,River
4011,AnnualCrop
3751,River
929,Highway
814,River
2484,River
2101,River
3567,River
1450,Highway
3559,River
1920,River
1647,River
1060,Highway
762,River
669,River
1766,River
356,River
1592,River
3679,River
3926,River
1122,River
2519,River
2270,River
1334,Highway
1618,River
1571,River
3797,River
3902,River
1896,River
3503,River
3574,River
2316,River
511,River
525,River
1553,River
1726,River
2132,River
1619,River
3407,River
325,River
3744,River
2117,AnnualCrop
2365,River
3159,AnnualCrop
829,River
1800,River
3187,Highway
1428,River
512,River
220,River
2138,River
1653,River
1748,River
2945,Highway
2982,River
2231,River
2548,HerbaceousVegetation
2334,River
1210,Highway
2873,Highway
1946,AnnualCrop
2311,River
779,River
1005,River
102,River
2799,AnnualCrop
3885,Highway
2148,Highway
1587,River
519,River
497,River
3757,River
2009,River
2488,River
1104,River
3132,River
270,River
4043,River
1569,Highway
4028,River
982,River
1407,River
2131,Highway
3547,River
2269,River
1562,River
1725,AnnualCrop
4176,Highway
3427,River
893,River
435,River
947,River
465,River
599,River
2050,River
2312,River
3927,River
4115,River
1652,River
3886,River
3011,AnnualCrop
3777,Highway
1173,River
645,River
3542,River
2128,River
2394,River
1742,River
3316,River
1335,AnnualCrop
686,River
1292,River
425,River
3771,River
1083,River
2709,River
1633,River
1759,River
4166,AnnualCrop
3209,River
4052,River
378,River
3589,River
1728,River
458,River
3105,River
4196,River
2658,River
2157,River
2910,River
2962,River
991,River
1216,River
488,River
720,River
881,River
1914,River
2861,River
1379,River
3923,River
423,River
2054,River
2465,River
2676,River
3692,River
3732,River
948,River
1785,River
119,Highway
1821,River
2900,River
3290,River
1644,River
1779,River
3443,River
624,River
836,Highway
3838,River
610,River
839,River
1176,River
3182,River
3495,River
2693,River
1887,River
2752,River
3056,River
3753,River
4065,River
1054,River
4208,Highway
2347,River
106,River
14,River
4019,River
3431,River
2696,River
2197,River
2645,River
1044,River
543,River
1613,River
769,River
2930,River
4216,Highway
2064,River
3115,River
3557,River
1070,River
4041,River
813,River
3677,River
3778,River
92,River
4009,River
2983,River
2697,River
2952,River
2943,River
459,River
2005,River
1164,River
2356,River
2853,River
799,River
1145,River
1228,AnnualCrop
3520,River
1496,River
2278,River
3430,River
4202,River
3521,River
3688,River
2045,River
3855,Highway
3181,River
2805,River
4080,River
2177,River
3876,River
734,River
1732,River
163,River
3336,River
379,River
3539,River
1356,River
4051,River
1650,River
535,River
3077,River
1910,River
2371,River
3526,River
3282,River
2232,River
3207,River
2159,River
2428,River
1209,River
3402,River
397,River
3595,River
2593,River
824,River
2313,River
57,River
2500,SeaLake
1921,River
1957,River
1956,River
1543,River
2639,River
970,River
3096,River
475,River
3228,River
3833,AnnualCrop
4042,River
1984,River
2550,River
76,River
3020,River
3383,Highway
2987,River
2112,River
3615,River
1602,River
2143,River
976,River
3986,River
554,River
1441,River
3312,River
2880,River
2317,River
1693,River
135,River
4018,River
3196,River
2534,River
1042,Highway
2032,River
3357,River
792,River
2046,River
2393,River
2508,River
