test_id,label
1022,River
4209,River
591,Industrial
99,River
338,AnnualCrop
1159,HerbaceousVegetation
2725,River
4133,River
4110,SeaLake
811,Forest
2544,PermanentCrop
2942,SeaLake
3817,SeaLake
4219,Highway
976,SeaLake
3302,River
4098,River
199,Industrial
386,Pasture
4206,SeaLake
3973,SeaLake
714,Highway
55,AnnualCrop
1323,SeaLake
2934,SeaLake
932,AnnualCrop
2647,Highway
1242,Residential
1516,Forest
309,SeaLake
2103,Highway
2124,AnnualCrop
1155,AnnualCrop
4058,SeaLake
213,Highway
3464,River
169,PermanentCrop
3890,HerbaceousVegetation
4123,AnnualCrop
3463,SeaLake
131,Forest
1722,Industrial
614,AnnualCrop
1133,Highway
783,River
3992,River
829,Forest
2360,River
3831,AnnualCrop
2445,Industrial
1658,River
302,AnnualCrop
2780,AnnualCrop
235,AnnualCrop
1013,SeaLake
3921,River
1812,SeaLake
2922,AnnualCrop
2849,Highway
2282,AnnualCrop
627,HerbaceousVegetation
4056,Industrial
1835,AnnualCrop
1927,PermanentCrop
81,River
4153,Forest
295,River
3635,HerbaceousVegetation
277,River
1833,Residential
2776,AnnualCrop
3904,AnnualCrop
1836,SeaLake
1032,SeaLake
1336,Highway
1048,River
1809,PermanentCrop
4014,SeaLake
816,SeaLake
1523,Forest
274,SeaLake
823,River
2415,Industrial
68,Industrial
89,SeaLake
3,SeaLake
2843,River
1202,SeaLake
4057,PermanentCrop
2016,River
3401,River
2633,AnnualCrop
2159,SeaLake
305,Forest
3899,AnnualCrop
3745,AnnualCrop
3885,AnnualCrop
98,Industrial
3949,River
3149,SeaLake
3239,SeaLake
3579,SeaLake
1940,PermanentCrop
3721,AnnualCrop
3981,River
1763,AnnualCrop
955,SeaLake
4161,PermanentCrop
2336,AnnualCrop
3523,SeaLake
4187,Industrial
1445,AnnualCrop
3907,Industrial
2263,AnnualCrop
1549,AnnualCrop
9,Highway
3358,SeaLake
56,Residential
3390,River
373,AnnualCrop
1660,PermanentCrop
4019,HerbaceousVegetation
1145,HerbaceousVegetation
1172,Highway
1478,Highway
3403,Highway
4205,River
3680,River
166,PermanentCrop
375,AnnualCrop
2900,Highway
1002,Highway
3969,SeaLake
371,SeaLake
1620,PermanentCrop
3054,SeaLake
2575,River
3335,PermanentCrop
2903,SeaLake
2502,Forest
3928,River
855,River
3362,SeaLake
3983,River
1900,SeaLake
3440,River
4053,River
1793,AnnualCrop
3242,PermanentCrop
71,Highway
757,SeaLake
3903,PermanentCrop
2913,Highway
1855,SeaLake
3322,SeaLake
3768,Highway
1398,AnnualCrop
78,Forest
1871,Pasture
3126,AnnualCrop
2278,Industrial
2624,AnnualCrop
3016,AnnualCrop
272,Residential
891,River
909,River
3789,Highway
3731,River
1036,River
24,River
659,Highway
984,AnnualCrop
994,SeaLake
3516,Industrial
1161,AnnualCrop
3536,SeaLake
3608,SeaLake
470,Highway
672,Highway
1272,River
1813,AnnualCrop
202,AnnualCrop
4198,SeaLake
1961,AnnualCrop
1173,Highway
2968,SeaLake
4068,Highway
3534,AnnualCrop
3666,AnnualCrop
3096,PermanentCrop
2578,Industrial
1359,AnnualCrop
1543,AnnualCrop
2340,Industrial
2611,AnnualCrop
2077,River
3269,HerbaceousVegetation
1756,River
2468,River
3168,River
3775,River
576,River
3788,Highway
4226,Forest
646,PermanentCrop
919,SeaLake
1661,Industrial
2186,AnnualCrop
3942,HerbaceousVegetation
2963,River
381,Highway
2149,AnnualCrop
2686,AnnualCrop
1860,AnnualCrop
2112,SeaLake
724,River
1064,River
