test_id,label
2590,AnnualCrop
2395,AnnualCrop
3828,AnnualCrop
3951,AnnualCrop
2122,AnnualCrop
2232,AnnualCrop
976,AnnualCrop
3275,AnnualCrop
2229,AnnualCrop
2151,AnnualCrop
4057,AnnualCrop
163,AnnualCrop
940,AnnualCrop
842,AnnualCrop
1485,AnnualCrop
1237,AnnualCrop
200,AnnualCrop
1747,AnnualCrop
1785,AnnualCrop
3978,AnnualCrop
4138,Pasture
2890,AnnualCrop
27,AnnualCrop
49,AnnualCrop
4151,AnnualCrop
2230,AnnualCrop
2482,AnnualCrop
723,AnnualCrop
434,AnnualCrop
203,AnnualCrop
2371,AnnualCrop
3592,AnnualCrop
432,AnnualCrop
1212,AnnualCrop
1699,AnnualCrop
1002,AnnualCrop
3752,AnnualCrop
2418,River
1201,AnnualCrop
1559,AnnualCrop
2078,AnnualCrop
2095,AnnualCrop
2814,AnnualCrop
2926,AnnualCrop
436,AnnualCrop
1414,AnnualCrop
1050,AnnualCrop
3334,AnnualCrop
1369,AnnualCrop
3826,Pasture
3893,AnnualCrop
1029,AnnualCrop
395,AnnualCrop
2912,AnnualCrop
2466,AnnualCrop
729,AnnualCrop
1704,AnnualCrop
3290,AnnualCrop
847,AnnualCrop
2393,AnnualCrop
3294,AnnualCrop
275,AnnualCrop
3256,AnnualCrop
633,AnnualCrop
3637,AnnualCrop
2089,AnnualCrop
1983,AnnualCrop
3373,AnnualCrop
1852,AnnualCrop
2128,AnnualCrop
2179,AnnualCrop
2845,AnnualCrop
2062,AnnualCrop
3621,AnnualCrop
686,AnnualCrop
2984,AnnualCrop
755,AnnualCrop
2017,AnnualCrop
523,AnnualCrop
1846,AnnualCrop
1012,AnnualCrop
2311,Pasture
2162,AnnualCrop
1809,AnnualCrop
2724,AnnualCrop
1716,AnnualCrop
1007,AnnualCrop
2068,AnnualCrop
229,AnnualCrop
1950,AnnualCrop
2009,AnnualCrop
60,AnnualCrop
3496,AnnualCrop
2601,AnnualCrop
109,AnnualCrop
1942,AnnualCrop
3940,AnnualCrop
2687,AnnualCrop
2991,AnnualCrop
3148,AnnualCrop
476,AnnualCrop
1655,AnnualCrop
3075,AnnualCrop
3698,AnnualCrop
1135,AnnualCrop
3635,AnnualCrop
948,AnnualCrop
2220,AnnualCrop
2937,AnnualCrop
1415,AnnualCrop
2113,AnnualCrop
3941,AnnualCrop
1117,AnnualCrop
1577,AnnualCrop
306,AnnualCrop
2545,AnnualCrop
2981,AnnualCrop
1945,AnnualCrop
3954,AnnualCrop
3083,AnnualCrop
3738,AnnualCrop
4231,AnnualCrop
1209,AnnualCrop
3176,AnnualCrop
800,AnnualCrop
2085,AnnualCrop
331,AnnualCrop
3981,AnnualCrop
3135,AnnualCrop
2619,AnnualCrop
2224,AnnualCrop
248,AnnualCrop
3390,AnnualCrop
3562,AnnualCrop
3707,AnnualCrop
3367,AnnualCrop
2797,AnnualCrop
1400,AnnualCrop
3850,AnnualCrop
689,AnnualCrop
153,AnnualCrop
3619,River
700,AnnualCrop
3019,AnnualCrop
1850,AnnualCrop
1384,AnnualCrop
2194,AnnualCrop
1044,AnnualCrop
458,AnnualCrop
1695,AnnualCrop
1566,AnnualCrop
151,AnnualCrop
247,AnnualCrop
2640,AnnualCrop
3574,AnnualCrop
919,AnnualCrop
2761,AnnualCrop
1998,AnnualCrop
2124,AnnualCrop
3236,AnnualCrop
2702,AnnualCrop
1498,AnnualCrop
392,AnnualCrop
3907,AnnualCrop
2961,AnnualCrop
1261,AnnualCrop
3976,AnnualCrop
3660,AnnualCrop
1458,Industrial
3360,AnnualCrop
771,AnnualCrop
941,AnnualCrop
698,AnnualCrop
517,AnnualCrop
1806,AnnualCrop
3915,AnnualCrop
1149,AnnualCrop
1486,AnnualCrop
798,AnnualCrop
3929,AnnualCrop
1225,AnnualCrop
2834,AnnualCrop
3270,AnnualCrop
1093,AnnualCrop
2283,AnnualCrop
654,AnnualCrop
401,AnnualCrop
2769,AnnualCrop
3705,AnnualCrop
516,Pasture
1545,AnnualCrop
34,AnnualCrop
3557,AnnualCrop
2207,AnnualCrop
3471,AnnualCrop
3722,AnnualCrop
2140,AnnualCrop
2975,AnnualCrop
3259,AnnualCrop
3854,AnnualCrop
4199,AnnualCrop
2759,AnnualCrop
3133,AnnualCrop
3586,AnnualCrop
2692,AnnualCrop
1671,AnnualCrop
2851,AnnualCrop
1079,AnnualCrop
3037,AnnualCrop
305,AnnualCrop
4046,AnnualCrop
226,AnnualCrop
25,AnnualCrop
3538,AnnualCrop
2552,AnnualCrop
861,AnnualCrop
3530,AnnualCrop
4091,AnnualCrop
1743,AnnualCrop
2209,AnnualCrop
1198,AnnualCrop
3597,AnnualCrop
3426,AnnualCrop
3650,AnnualCrop
2757,AnnualCrop
20,AnnualCrop
369,AnnualCrop
1288,AnnualCrop
1401,AnnualCrop
1555,AnnualCrop
3642,AnnualCrop
197,AnnualCrop
2249,AnnualCrop
3917,Pasture
3222,AnnualCrop
1036,Pasture
3296,AnnualCrop
2839,AnnualCrop
2963,AnnualCrop
1748,AnnualCrop
1470,AnnualCrop
2471,AnnualCrop
3709,AnnualCrop
1420,AnnualCrop
3665,AnnualCrop
2384,AnnualCrop
921,AnnualCrop
3440,AnnualCrop
1466,AnnualCrop
4221,AnnualCrop
730,AnnualCrop
2703,AnnualCrop
3788,AnnualCrop
624,AnnualCrop
1101,AnnualCrop
1681,AnnualCrop
1210,AnnualCrop
1372,AnnualCrop
2700,AnnualCrop
2921,AnnualCrop
3776,AnnualCrop
